id,list_time,type_real_estate,ward,area,region,address,property_status,price_m2,direction,balconydirection,property_legal_document,size,floornumber,apartment_type,furnishing_sell,apartment_feature,rooms,toilets,floors,house_type,living_size,width,length,land_type,property_road_condition,land_feature,property_back_condition,price
88322742,1635840143429,Căn hộ/Chung cư,Phường Long Thạnh Mỹ,Quận 9,Tp Hồ Chí Minh,"Đường Nguyễn Xiển, Phường Long Thạnh Mỹ, Quận 9, Tp Hồ Chí Minh",Đã bàn giao,"33,67 triệu/m²",Đông Bắc,,,69 m²,,Chung cư,,,2 phòng,2 phòng,,,,,,,,,,2323000000
88388008,1633357658000,Căn hộ/Chung cư,Phường An Lạc,Quận Bình Tân,Tp Hồ Chí Minh,"Đường Võ Văn Kiệt, Phường An Lạc, Quận Bình Tân, Tp Hồ Chí Minh",Đã bàn giao,"30,67 triệu/m²",,,Đang chờ sổ,75 m²,,Chung cư,Hoàn thiện cơ bản,Căn góc,2 phòng,2 phòng,,,,,,,,,,2300000000
88823640,1635584572511,Căn hộ/Chung cư,Phường Hiệp Bình Chánh,Quận Thủ Đức,Tp Hồ Chí Minh,"Đường Số 12, Phường Hiệp Bình Chánh, Quận Thủ Đức, Tp Hồ Chí Minh",Chưa bàn giao,"25,85 triệu/m²",,,Giấy tờ khác,65 m²,,Chung cư,,Căn góc,2 phòng,1 phòng,,,,,,,,,,1680000000
82819851,1634695061327,Căn hộ/Chung cư,Phường Long Thạnh Mỹ,Quận 9,Tp Hồ Chí Minh,"Đường Nguyễn Xiển, Phường Long Thạnh Mỹ, Quận 9, Tp Hồ Chí Minh",Đã bàn giao,"12,13 triệu/m²",,,Đã có sổ,47 m²,,Chung cư,,,2 phòng,1 phòng,,,,,,,,,,570000000
88042956,1634813856942,Căn hộ/Chung cư,Phường Long Thạnh Mỹ,Quận 9,Tp Hồ Chí Minh,"Đường Nguyễn Xiển, Phường Long Thạnh Mỹ, Quận 9, Tp Hồ Chí Minh",Đã bàn giao,"36,81 triệu/m²",,,Đang chờ sổ,47 m²,,Chung cư,,,2 phòng,,,,,,,,,,,1730000000
89208150,1636129229175,Căn hộ/Chung cư,Phường 22,Quận Bình Thạnh,Tp Hồ Chí Minh,"Số 90, Số 90 Đường Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, Tp Hồ Chí Minh",Đã bàn giao,"80,36 triệu/m²",,,Đang chờ sổ,56 m²,,Chung cư,,,1 phòng,1 phòng,,,,,,,,,,4500000000
89305029,1636128911575,Căn hộ/Chung cư,Phường Thạnh Lộc,Quận 12,Tp Hồ Chí Minh,"Đường Vườn Lài, Phường Thạnh Lộc, Quận 12, Tp Hồ Chí Minh",Đã bàn giao,"29,05 triệu/m²",Đông,Tây,Đang chờ sổ,42.5 m²,11,Chung cư,Nội thất đầy đủ,,2 phòng,1 phòng,,,,,,,,,,1220000000
88933314,1636128794304,Căn hộ/Chung cư,Phường Bình Trị Đông A,Quận Bình Tân,Tp Hồ Chí Minh,"Đường Hương Lộ 2, Phường Bình Trị Đông A, Quận Bình Tân, Tp Hồ Chí Minh",Đã bàn giao,"30,71 triệu/m²",Tây,Đông,Đang chờ sổ,70 m²,14,Chung cư,Nội thất cao cấp,,2 phòng,2 phòng,,,,,,,,,,2150000000
88692746,1636127371204,Căn hộ/Chung cư,Phường Long Thạnh Mỹ,Quận 9,Tp Hồ Chí Minh,"Đường Nguyễn Xiển, Phường Long Thạnh Mỹ, Quận 9, Tp Hồ Chí Minh",Đã bàn giao,"39,86 triệu/m²",,Đông Nam,Giấy tờ khác,69 m²,,Chung cư,Nội thất đầy đủ,,3 phòng,2 phòng,,,,,,,,,,2750000000
89218276,1636127353144,Căn hộ/Chung cư,Phường Hiệp Tân,Quận Tân Phú,Tp Hồ Chí Minh,"239 – 241 – 278, 239 – 241 – 278  Đường Hòa Bình, Phường Hiệp Tân, Quận Tân Phú, Tp Hồ Chí Minh",Đã bàn giao,"43,08 triệu/m²",,,Đang chờ sổ,65 m²,,Chung cư,,,2 phòng,2 phòng,,,,,,,,,,2800000000
89062982,1636127207524,Căn hộ/Chung cư,Phường Phú Thuận,Quận 7,Tp Hồ Chí Minh,"Đường Hoàng Quốc Việt, Phường Phú Thuận, Quận 7, Tp Hồ Chí Minh",Đã bàn giao,"45,64 triệu/m²",Tây Bắc,Tây Bắc,Đã có sổ,241 m²,34,Penthouse,Nội thất cao cấp,,3 phòng,3 phòng,,,,,,,,,,11000000000
89187805,1636127198477,Căn hộ/Chung cư,Phường Tân Hưng,Quận 7,Tp Hồ Chí Minh,"Đường Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, Tp Hồ Chí Minh",Đã bàn giao,"42,52 triệu/m²",,Đông,Đã có sổ,127 m²,,Chung cư,Nội thất cao cấp,Căn góc,3 phòng,3 phòng,,,,,,,,,,5400000000
88876561,1636127004222,Căn hộ/Chung cư,Xã Phước Kiển,Huyện Nhà Bè,Tp Hồ Chí Minh,"Đường Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, Tp Hồ Chí Minh",Đã bàn giao,"38,84 triệu/m²",Nam,Bắc,Đang chờ sổ,95 m²,2,Chung cư,Hoàn thiện cơ bản,Căn góc,3 phòng,2 phòng,,,,,,,,,,3690000000
89336162,1636126945000,Căn hộ/Chung cư,Phường 9,Quận Phú Nhuận,Tp Hồ Chí Minh,"128, 128 Đường Hồng Hà, Phường 9, Quận Phú Nhuận, Tp Hồ Chí Minh",Đã bàn giao,"57,69 triệu/m²",,,,26 m²,,Chung cư,,,1 phòng,1 phòng,,,,,,,,,,1500000000
88419702,1636126385199,Căn hộ/Chung cư,Phường 8,Quận 8,Tp Hồ Chí Minh,"49, 49 Đường Lê Quang Kim, Phường 8, Quận 8, Tp Hồ Chí Minh",Đã bàn giao,"44,9 triệu/m²",,,,49 m²,,Chung cư,,,1 phòng,1 phòng,,,,,,,,,,2200000000
89336103,1636126376000,Căn hộ/Chung cư,Phường Phú Mỹ,Quận 7,Tp Hồ Chí Minh,"Đường Hoàng Quốc Việt, Phường Phú Mỹ, Quận 7, Tp Hồ Chí Minh",Đã bàn giao,"49,23 triệu/m²",Tây Nam,Đông Bắc,,65 m²,,Chung cư,Nội thất cao cấp,,2 phòng,2 phòng,,,,,,,,,,3200000000
84833691,1636126248499,Căn hộ/Chung cư,Xã Phú Xuân,Huyện Nhà Bè,Tp Hồ Chí Minh,"755, Đường Huỳnh Tấn Phát, Xã Phú Xuân, Huyện Nhà Bè, Tp Hồ Chí Minh",Đã bàn giao,"16,42 triệu/m²",Đông Nam,Tây Nam,Đang chờ sổ,67 m²,,Chung cư,Nội thất đầy đủ,Căn góc,2 phòng,2 phòng,,,,,,,,,,1100000000
88545700,1636126172175,Căn hộ/Chung cư,Phường Long Thạnh Mỹ,Quận 9,Tp Hồ Chí Minh,"Đường Nguyễn Xiển, Phường Long Thạnh Mỹ, Quận 9, Tp Hồ Chí Minh",Đã bàn giao,"33,22 triệu/m²",Đông,Đông,Giấy tờ khác,59 m²,,Chung cư,Nội thất đầy đủ,,2 phòng,1 phòng,,,,,,,,,,1960000000
88583003,1636125972507,Căn hộ/Chung cư,Phường Thảo Điền,Quận 2,Tp Hồ Chí Minh,"Đường Võ Trường Toản, Phường Thảo Điền, Quận 2, Tp Hồ Chí Minh",Đã bàn giao,70.000 đ/m²,Đông Nam,Tây Bắc,Đã có sổ,50 m²,22,Chung cư,,,1 phòng,1 phòng,,,,,,,,,,3500000
89335994,1636125596000,Căn hộ/Chung cư,Phường Tân Phú,Quận 7,Tp Hồ Chí Minh,"Đường Nguyễn Văn Linh, Phường Tân Phú, Quận 7, Tp Hồ Chí Minh",Đã bàn giao,"63,56 triệu/m²",Tây Nam,Đông Bắc,Đã có sổ,118 m²,,Chung cư,Nội thất đầy đủ,Căn góc,2 phòng,2 phòng,,,,,,,,,,7500000000
89335940,1636125296000,Căn hộ/Chung cư,Phường Thạnh Xuân,Quận 12,Tp Hồ Chí Minh,"9A Đường Thạnh Xuân 13, Phường Thạnh Xuân, Quận 12, Hồ Chí Minh",Chưa bàn giao,"36,63 triệu/m²",Tây,Nam,Giấy tờ khác,57 m²,,Chung cư,Nội thất cao cấp,,2 phòng,1 phòng,,,,,,,,,,2088000000
89273060,1636125212513,Căn hộ/Chung cư,Phường 22,Quận Bình Thạnh,Tp Hồ Chí Minh,"Đường Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, Tp Hồ Chí Minh",Đã bàn giao,"101,85 triệu/m²",,,Đang chờ sổ,54 m²,,Officetel,Hoàn thiện cơ bản,,1 phòng,1 phòng,,,,,,,,,,5500000000
89335925,1636125204000,Căn hộ/Chung cư,Phường 2,Quận Tân Bình,Tp Hồ Chí Minh,"Đường Hồng Hà, Phường 2, Quận Tân Bình, Tp Hồ Chí Minh",Đã bàn giao,"57,55 triệu/m²",,,,53 m²,,Chung cư,,,1 phòng,1 phòng,,,,,,,,,,3050000000
88414056,1636124983003,Căn hộ/Chung cư,Phường Long Thạnh Mỹ,Quận 9,Tp Hồ Chí Minh,"Đường Nguyễn Xiển, Phường Long Thạnh Mỹ, Quận 9, Tp Hồ Chí Minh",Đã bàn giao,"35,53 triệu/m²",Đông,,Giấy tờ khác,47 m²,,Chung cư,Hoàn thiện cơ bản,,1 phòng,1 phòng,,,,,,,,,,1670000000
89335888,1636124929000,Căn hộ/Chung cư,Phường 2,Quận 6,Tp Hồ Chí Minh,"50, 50 Đường Phan Văn Khoẻ, Phường 2, Quận 6, Tp Hồ Chí Minh",Đã bàn giao,"47,02 triệu/m²",Tây,Nam,Đang chờ sổ,84 m²,,Chung cư,Nội thất cao cấp,,2 phòng,2 phòng,,,,,,,,,,3950000000
88864492,1634805148000,Căn hộ/Chung cư,Phường Bình Hưng Hoà B,Quận Bình Tân,Tp Hồ Chí Minh,"Lô 5, Lô 5 Khu đô thị Vĩnh Lộc, Phường Bình Hưng Hoà B, Quận Bình Tân, Tp Hồ Chí Minh",Đã bàn giao,25 triệu/m²,,,Đang chờ sổ,68 m²,,Chung cư,Hoàn thiện cơ bản,,2 phòng,2 phòng,,,,,,,,,,1700000000
88569645,1633942300000,Căn hộ/Chung cư,Phường Hiệp Tân,Quận Tân Phú,Tp Hồ Chí Minh,"239 – 241 – 278, 239 – 241 – 278  Đường Hòa Bình, Phường Hiệp Tân, Quận Tân Phú, Tp Hồ Chí Minh",Đã bàn giao,"41,54 triệu/m²",Bắc,Nam,Đã có sổ,65 m²,,Chung cư,Nội thất cao cấp,,2 phòng,2 phòng,,,,,,,,,,2700000000
88574910,1633952709000,Căn hộ/Chung cư,Phường 12,Quận 10,Tp Hồ Chí Minh,"Số 200, Số 200 đường 3/2, Phường 12, Quận 10, Tp Hồ Chí Minh",Đã bàn giao,"70,11 triệu/m²",,,Đang chờ sổ,87 m²,,Chung cư,Nội thất cao cấp,,2 phòng,2 phòng,,,,,,,,,,6100000000
88854707,1634790263000,Căn hộ/Chung cư,Phường Long Thạnh Mỹ,Quận 9,Tp Hồ Chí Minh,"Nội khu dự án Vinhomes Grand Park- đường Nguyễn Xiển, Phường Long Thạnh Mỹ, Quận 9, TP HCM.",Chưa bàn giao,50 triệu/m²,,,,58 m²,,Chung cư,,,2 phòng,2 phòng,,,,,,,,,,2900000000
88837995,1634723630000,Căn hộ/Chung cư,Phường Linh Tây,Quận Thủ Đức,Tp Hồ Chí Minh,"Đường D1, Phường Linh Tây, Quận Thủ Đức, Tp Hồ Chí Minh",Đã bàn giao,"29,88 triệu/m²",Đông Bắc,Tây Nam,Đã có sổ,82 m²,,Chung cư,,,2 phòng,2 phòng,,,,,,,,,,2450000000
87038309,1636124928817,Căn hộ/Chung cư,Phường 7,Quận 8,Tp Hồ Chí Minh,"Đường Trịnh Quang Nghị, Phường 7, Quận 8, Tp Hồ Chí Minh",Đã bàn giao,"27,98 triệu/m²",,,Đang chờ sổ,62 m²,,Chung cư,,,2 phòng,2 phòng,,,,,,,,,,1735000000
89335885,1636124906000,Căn hộ/Chung cư,Phường 6,Quận 3,Tp Hồ Chí Minh,"Đường Lê Quý Đôn, Phường 6, Quận 3, Tp Hồ Chí Minh",Đã bàn giao,65 triệu/m²,,,Đã có sổ,30 m²,,Chung cư,Hoàn thiện cơ bản,,1 phòng,1 phòng,,,,,,,,,,1950000000
89335861,1636124768000,Căn hộ/Chung cư,Phường An Lạc,Quận Bình Tân,Tp Hồ Chí Minh,"77, Đường Võ Văn Kiệt, Phường An Lạc, Quận Bình Tân, Tp Hồ Chí Minh",Chưa bàn giao,"37,5 triệu/m²",Đông,Tây,Giấy tờ khác,56 m²,,Chung cư,Nội thất đầy đủ,Căn góc,2 phòng,2 phòng,,,,,,,,,,2100000000
89092893,1636124668105,Căn hộ/Chung cư,Phường Phú Mỹ,Quận 7,Tp Hồ Chí Minh,"Đường 15B, Phường Phú Mỹ, Quận 7, Tp Hồ Chí Minh",Đã bàn giao,"21,94 triệu/m²",,,Đang chờ sổ,67 m²,,Chung cư,,,2 phòng,2 phòng,,,,,,,,,,1470000000
89217812,1636124641705,Căn hộ/Chung cư,Phường Linh Tây,Quận Thủ Đức,Tp Hồ Chí Minh,"Đường Phạm Văn Đồng, Phường Linh Tây, Quận Thủ Đức, Tp Hồ Chí Minh",Đã bàn giao,"28,49 triệu/m²",Đông Nam,Đông Nam,Đã có sổ,86 m²,12,Chung cư,Nội thất đầy đủ,,2 phòng,2 phòng,,,,,,,,,,2450000000
86263789,1636124541610,Căn hộ/Chung cư,Phường Bình Trị Đông A,Quận Bình Tân,Tp Hồ Chí Minh,"Đường Hương Lộ 2, Phường Bình Trị Đông A, Quận Bình Tân, Tp Hồ Chí Minh",Đã bàn giao,26 triệu/m²,Tây Nam,Tây Bắc,Đang chờ sổ,70 m²,,Chung cư,Hoàn thiện cơ bản,,2 phòng,2 phòng,,,,,,,,,,1820000000
89335782,1636124315000,Căn hộ/Chung cư,Phường 5,Quận 8,Tp Hồ Chí Minh,"Đường Tạ Quang Bửu, Phường 5, Quận 8, Tp Hồ Chí Minh",Đã bàn giao,"28,7 triệu/m²",,,Đã có sổ,115 m²,,Chung cư,Nội thất cao cấp,,2 phòng,2 phòng,,,,,,,,,,3300000000
88160247,1636124207974,Căn hộ/Chung cư,Phường 22,Quận Bình Thạnh,Tp Hồ Chí Minh,"Đường Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, Tp Hồ Chí Minh",Đã bàn giao,"44,38 triệu/m²",,,Đã có sổ,80 m²,,Chung cư,Hoàn thiện cơ bản,,2 phòng,1 phòng,,,,,,,,,,3550000000
89335619,1636123843000,Căn hộ/Chung cư,Phường 5,Quận 8,Tp Hồ Chí Minh,"Đường Tạ Quang Bửu, Phường 5, Quận 8, Tp Hồ Chí Minh",Đã bàn giao,28 triệu/m²,,,Đã có sổ,150 m²,,Chung cư,Nội thất cao cấp,Căn góc,3 phòng,2 phòng,,,,,,,,,,4200000000
89335589,1636123735000,Căn hộ/Chung cư,Phường Tân Thuận Đông,Quận 7,Tp Hồ Chí Minh,"Đường Số 7, Phường Tân Thuận Đông, Quận 7, Tp Hồ Chí Minh",Đã bàn giao,"30,29 triệu/m²",Đông Nam,Đông,Đã có sổ,66.2 m²,4,Chung cư,Nội thất đầy đủ,Căn góc,1 phòng,1 phòng,,,,,,,,,,1999000000
88920721,1636123658623,Căn hộ/Chung cư,Phường 7,Quận 8,Tp Hồ Chí Minh,"1436, Đường Trịnh Quang Nghị, Phường 7, Quận 8, Tp Hồ Chí Minh",Đã bàn giao,"27,22 triệu/m²",Tây Bắc,Đông Nam,,79 m²,,Chung cư,Hoàn thiện cơ bản,Căn góc,3 phòng,2 phòng,,,,,,,,,,2150000000
88556135,1636123658214,Căn hộ/Chung cư,Phường Phước Long B,Quận 9,Tp Hồ Chí Minh,"Đường Tăng Nhơn Phú, Phường Phước Long B, Quận 9, Tp Hồ Chí Minh",Đã bàn giao,"33,62 triệu/m²",,,,58 m²,,Chung cư,,,2 phòng,2 phòng,,,,,,,,,,1950000000
86787924,1636123559931,Căn hộ/Chung cư,Phường 6,Quận 8,Tp Hồ Chí Minh,"Số 2225, Số 2225 Đường Phạm Thế Hiển, Phường 6, Quận 8, Tp Hồ Chí Minh",Đã bàn giao,"26,39 triệu/m²",,,Giấy tờ khác,72 m²,,Chung cư,,,2 phòng,2 phòng,,,,,,,,,,1900000000
88093277,1636123468330,Căn hộ/Chung cư,Phường Phú Mỹ,Quận 7,Tp Hồ Chí Minh,"Đường 15B, Phường Phú Mỹ, Quận 7, Tp Hồ Chí Minh",Đã bàn giao,"28,62 triệu/m²",,,Đã có sổ,65 m²,16,Chung cư,,Căn góc,2 phòng,2 phòng,,,,,,,,,,1860000000
89176174,1636123296009,Căn hộ/Chung cư,Phường Phú Hữu,Quận 9,Tp Hồ Chí Minh,"đường Liên Phường, Phường Phú Hữu, Quận 9, Tp Hồ Chí Minh",Đã bàn giao,"38,46 triệu/m²",Tây Nam,Đông Bắc,Đang chờ sổ,65 m²,,Chung cư,Nội thất đầy đủ,,2 phòng,2 phòng,,,,,,,,,,2500000000
89335447,1636123254000,Căn hộ/Chung cư,Phường Long Thạnh Mỹ,Quận 9,Tp Hồ Chí Minh,"Đường Nguyễn Xiển, Phường Long Thạnh Mỹ, Quận 9, Tp Hồ Chí Minh",Đã bàn giao,50 triệu/m²,Tây,,Đang chờ sổ,30 m²,12,Chung cư,Nội thất đầy đủ,,1 phòng,1 phòng,,,,,,,,,,1500000000
88343644,1636123216519,Căn hộ/Chung cư,Phường 10,Quận 6,Tp Hồ Chí Minh,"29, Đường Bình Phú, Phường 10, Quận 6, Tp Hồ Chí Minh",Đã bàn giao,"31,25 triệu/m²",Đông Bắc,Tây,Đã có sổ,80 m²,,Chung cư,Nội thất cao cấp,Căn góc,2 phòng,2 phòng,,,,,,,,,,2500000000
89233585,1636123034430,Căn hộ/Chung cư,Phường 22,Quận Bình Thạnh,Tp Hồ Chí Minh,"Đường Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, Tp Hồ Chí Minh",Đã bàn giao,60 triệu/m²,Nam,Đông Bắc,Đã có sổ,85 m²,,Chung cư,Nội thất đầy đủ,,2 phòng,2 phòng,,,,,,,,,,5100000000
88144176,1636123034426,Căn hộ/Chung cư,Phường Long Thạnh Mỹ,Quận 9,Tp Hồ Chí Minh,"Đường Nguyễn Xiển, Phường Long Thạnh Mỹ, Quận 9, Tp Hồ Chí Minh",Đã bàn giao,"33,03 triệu/m²",Đông Nam,Tây Bắc,Đang chờ sổ,59 m²,,Chung cư,Hoàn thiện cơ bản,,2 phòng,1 phòng,,,,,,,,,,1949000000
88735837,1636122982923,Căn hộ/Chung cư,Phường Phú Hữu,Quận 9,Tp Hồ Chí Minh,"Đường Đỗ Xuân Hợp, Phường Phú Hữu, Quận 9, Tp Hồ Chí Minh",Đã bàn giao,"26,25 triệu/m²",,,Đang chờ sổ,40 m²,,Chung cư,Nội thất đầy đủ,Căn góc,1 phòng,1 phòng,,,,,,,,,,1050000000
88676851,1636122811619,Căn hộ/Chung cư,Phường 2,Quận Tân Bình,Tp Hồ Chí Minh,"104, 104 Đường Phổ Quang, Phường 2, Quận Tân Bình, Tp Hồ Chí Minh",Đã bàn giao,"57,89 triệu/m²",Đông,Tây,,57 m²,,Chung cư,,,2 phòng,1 phòng,,,,,,,,,,3300000000
89335331,1636122802000,Căn hộ/Chung cư,Phường Sơn Kỳ,Quận Tân Phú,Tp Hồ Chí Minh,"số 88, số 88 Đường N1, Phường Sơn Kỳ, Quận Tân Phú, Tp Hồ Chí Minh",Đã bàn giao,"40,82 triệu/m²",,,Đã có sổ,98 m²,,Chung cư,Nội thất đầy đủ,,3 phòng,2 phòng,,,,,,,,,,4000000000
89335274,1636122638000,Căn hộ/Chung cư,Phường 16,Quận 8,Tp Hồ Chí Minh,"Đường Võ Văn Kiệt, Phường 16, Quận 8, Tp Hồ Chí Minh",Đã bàn giao,"36,99 triệu/m²",Đông,Tây,Đang chờ sổ,73 m²,17,Chung cư,Nội thất cao cấp,,2 phòng,2 phòng,,,,,,,,,,2700000000
89335199,1636122450000,Căn hộ/Chung cư,Phường 12,Quận Phú Nhuận,Tp Hồ Chí Minh,"17-19-21, 17-19-21 Đường Nguyễn Văn Trỗi, Phường 12, Quận Phú Nhuận, Tp Hồ Chí Minh",Đã bàn giao,"72,34 triệu/m²",,,Đã có sổ,94 m²,12,Chung cư,Nội thất đầy đủ,,3 phòng,2 phòng,,,,,,,,,,6800000000
89303712,1636122417117,Căn hộ/Chung cư,Phường Tân Thuận Đông,Quận 7,Tp Hồ Chí Minh,"Đường Trần Trọng Cung, Phường Tân Thuận Đông, Quận 7, Tp Hồ Chí Minh",Đã bàn giao,"33,75 triệu/m²",Đông,,Đã có sổ,40 m²,4,Chung cư,,,1 phòng,1 phòng,,,,,,,,,,1350000000
89140266,1636122373027,Căn hộ/Chung cư,Phường 7,Quận Gò Vấp,Tp Hồ Chí Minh,"Đường Phan Văn Trị, Phường 7, Quận Gò Vấp, Tp Hồ Chí Minh",Đã bàn giao,"38,89 triệu/m²",Tây Nam,Đông Bắc,Đã có sổ,90 m²,2,Chung cư,Nội thất đầy đủ,,3 phòng,2 phòng,,,,,,,,,,3500000000
89273889,1636122348756,Căn hộ/Chung cư,Phường Thạnh Xuân,Quận 12,Tp Hồ Chí Minh,"9A Đường Thạnh Xuân 13, Phường Thạnh Xuân, Quận 12, Hồ Chí Minh",Đã bàn giao,"34,03 triệu/m²",,,Đang chờ sổ,49 m²,,Chung cư,,,2 phòng,1 phòng,,,,,,,,,,1667366866
83751417,1636122348725,Căn hộ/Chung cư,Phường Trường Thọ,Quận Thủ Đức,Tp Hồ Chí Minh,"Đường số 1, Phường Trường Thọ, Quận Thủ Đức, Tp Hồ Chí Minh",Đã bàn giao,"38,97 triệu/m²",,,,68 m²,,Chung cư,,,2 phòng,2 phòng,,,,,,,,,,2650000000
89334959,1636121848000,Căn hộ/Chung cư,Phường 6,Quận Tân Bình,Tp Hồ Chí Minh,"1, Đường Đất Thánh, Phường 6, Quận Tân Bình, Tp Hồ Chí Minh",Đã bàn giao,"57,45 triệu/m²",Đông,Đông,Đã có sổ,47 m²,3,Tập thể,Hoàn thiện cơ bản,Căn góc,3 phòng,2 phòng,,,,,,,,,,2700000000
88443572,1636121835281,Căn hộ/Chung cư,Phường Long Thạnh Mỹ,Quận 9,Tp Hồ Chí Minh,"Đường Nguyễn Xiển, Phường Long Thạnh Mỹ, Quận 9, Tp Hồ Chí Minh",Đã bàn giao,"37,54 triệu/m²",Đông Bắc,Tây Nam,Đang chờ sổ,69 m²,,Chung cư,Nội thất cao cấp,Căn góc,2 phòng,2 phòng,,,,,,,,,,2590000000
87826033,1636121810892,Căn hộ/Chung cư,Phường Thạnh Xuân,Quận 12,Tp Hồ Chí Minh,"9A Đường Thạnh Xuân 13, Phường Thạnh Xuân, Quận 12, Hồ Chí Minh, Phường Thạnh Xuân, Quận 12, Tp Hồ Chí Minh",Chưa bàn giao,"36,71 triệu/m²",,,Giấy tờ khác,79 m²,9,Chung cư,,Căn góc,3 phòng,2 phòng,,,,,,,,,,2900000000
89334929,1636121770000,Căn hộ/Chung cư,Phường 5,Quận Gò Vấp,Tp Hồ Chí Minh,"đường Dương Quảng Hàm, Phường 5, Quận Gò Vấp, Tp Hồ Chí Minh",Đã bàn giao,"30,91 triệu/m²",Bắc,Đông Nam,Đã có sổ,55 m²,3,Chung cư,Nội thất đầy đủ,,2 phòng,1 phòng,,,,,,,,,,1700000000
89334833,1636121496000,Căn hộ/Chung cư,Phường Phước Long B,Quận 9,Tp Hồ Chí Minh,"Đường Đỗ Xuân Hợp, Phường Phước Long B, Quận 9, Tp Hồ Chí Minh",Đã bàn giao,36.909 đ/m²,Tây Bắc,Đông Nam,Đang chờ sổ,55 m²,6,Chung cư,Nội thất đầy đủ,,1 phòng,1 phòng,,,,,,,,,,2030000
89298510,1636121258329,Căn hộ/Chung cư,Phường Linh Đông,Quận Thủ Đức,Tp Hồ Chí Minh,"Đường 30, Phường Linh Đông, Quận Thủ Đức, Tp Hồ Chí Minh",Đã bàn giao,"28,57 triệu/m²",,,,70 m²,,Chung cư,,,2 phòng,2 phòng,,,,,,,,,,2000000000
89334559,1636121081599,Căn hộ/Chung cư,Phường Sơn Kỳ,Quận Tân Phú,Tp Hồ Chí Minh,"số 88, số 88 Đường N1, Phường Sơn Kỳ, Quận Tân Phú, Tp Hồ Chí Minh",Đã bàn giao,"42,65 triệu/m²",,,Đã có sổ,68 m²,2,Chung cư,Nội thất cao cấp,,2 phòng,2 phòng,,,,,,,,,,2900000000
89334606,1636120975000,Căn hộ/Chung cư,Phường Phú Mỹ,Quận 7,Tp Hồ Chí Minh,"Đường Số 15B, Phường Phú Mỹ, Quận 7, Tp Hồ Chí Minh",Đã bàn giao,"14,51 triệu/m²",,,,162 m²,,Chung cư,,,4 phòng,4 phòng,,,,,,,,,,2350000000
88425547,1636120929437,Căn hộ/Chung cư,Phường An Lạc,Quận Bình Tân,Tp Hồ Chí Minh,"Đường Tên Lửa, Phường An Lạc, Quận Bình Tân, Tp Hồ Chí Minh",Chưa bàn giao,"54,29 triệu/m²",,,,35 m²,,Chung cư,,,1 phòng,1 phòng,,,,,,,,,,1900000000
89239131,1636120702514,Căn hộ/Chung cư,Xã Bình Hưng,Huyện Bình Chánh,Tp Hồ Chí Minh,"Đường Nguyễn Văn Linh, Xã Bình Hưng, Huyện Bình Chánh, Tp Hồ Chí Minh",Đã bàn giao,"22,22 triệu/m²",Đông Nam,Tây Bắc,Đã có sổ,72 m²,,Chung cư,,Căn góc,2 phòng,2 phòng,,,,,,,,,,1600000000
88785232,1636120698446,Căn hộ/Chung cư,Phường An Phú,Quận 2,Tp Hồ Chí Minh,"Đường Mai Chí Thọ, Phường An Phú, Quận 2, Tp Hồ Chí Minh",Đã bàn giao,"51,67 triệu/m²",,,,90 m²,,Chung cư,Nội thất cao cấp,Căn góc,3 phòng,2 phòng,,,,,,,,,,4650000000
89072442,1636120678442,Căn hộ/Chung cư,Phường Phú Mỹ,Quận 7,Tp Hồ Chí Minh,"Đường Nguyễn Lương Bằng, Phường Phú Mỹ, Quận 7, Tp Hồ Chí Minh",Chưa bàn giao,"28,57 triệu/m²",,,,105 m²,,Chung cư,,,3 phòng,3 phòng,,,,,,,,,,3000000000
88332811,1636120637004,Căn hộ/Chung cư,Phường Long Thạnh Mỹ,Quận 9,Tp Hồ Chí Minh,"Đường Nguyễn Xiển, Phường Long Thạnh Mỹ, Quận 9, Tp Hồ Chí Minh",Đã bàn giao,"35,17 triệu/m²",Đông Nam,Tây Bắc,Đang chờ sổ,81 m²,,Chung cư,Hoàn thiện cơ bản,Căn góc,3 phòng,2 phòng,,,,,,,,,,2849000000
87988287,1636120618393,Căn hộ/Chung cư,Phường Thạnh Xuân,Quận 12,Tp Hồ Chí Minh,"9A Đường Thạnh Xuân 13, Phường Thạnh Xuân, Quận 12, Hồ Chí Minh, Phường Thạnh Xuân, Quận 12, Tp Hồ Chí Minh",Chưa bàn giao,"36,63 triệu/m²",,,Giấy tờ khác,57 m²,6,Chung cư,,,2 phòng,1 phòng,,,,,,,,,,2088000000
84999293,1636120488526,Căn hộ/Chung cư,Phường 7,Quận 8,Tp Hồ Chí Minh,"Đường Trịnh Quang Nghị, Phường 7, Quận 8, Tp Hồ Chí Minh",Chưa bàn giao,"26,13 triệu/m²",,,Đang chờ sổ,80.43 m²,,Chung cư,,,3 phòng,2 phòng,,,,,,,,,,2090000000
