id,list_time,type_real_estate,ward,area,region,address,property_status,price_m2,direction,balconydirection,property_legal_document,size,floornumber,apartment_type,furnishing_sell,apartment_feature,rooms,toilets,floors,house_type,living_size,width,length,land_type,property_road_condition,land_feature,property_back_condition,price
87079877,1636121431981,Căn hộ/Chung cư,Phường Tân Đông Hiệp,Thị xã Dĩ An,Bình Dương,"Đường ĐT 743, Phường Tân Đông Hiệp, Thị xã Dĩ An, Bình Dương",Chưa bàn giao,"22,5 triệu/m²",,,,60 m²,,Chung cư,,,2 phòng,2 phòng,,,,,,,,,,1350000000
89280226,1636120636901,Căn hộ/Chung cư,Phường Lái Thiêu,Thành phố Thuận An,Bình Dương,"Số 11 Nguyễn Văn Tiết, phường Lái Thiêu, thành phố Thuận An, tỉnh Bình Dương., Phường Lái Thiêu, Thành phố Thuận An, Bình Dương",Chưa bàn giao,"28,69 triệu/m²",Đông,Tây,Đang chờ sổ,61 m²,20,Chung cư,Hoàn thiện cơ bản,,2 phòng,2 phòng,,,,,,,,,,1750000000
87336362,1636120602199,Căn hộ/Chung cư,Phường Tân Đông Hiệp,Thị xã Dĩ An,Bình Dương,"45 Tân lập, Phường Tân Hòa, Thị xã Dĩ An, Bình Dương.",Đã bàn giao,"33,33 triệu/m²",,,Đã có sổ,51 m²,18,Chung cư,Nội thất đầy đủ,,2 phòng,2 phòng,,,,,,,,,,1700000000
89333982,1636119234000,Căn hộ/Chung cư,Phường Thuận Giao,Thành phố Thuận An,Bình Dương,"Đường Quốc Lộ 13, Phường Thuận Giao, Thành phố Thuận An, Bình Dương",Chưa bàn giao,"36,09 triệu/m²",,,,70 m²,,Chung cư,Nội thất cao cấp,,2 phòng,2 phòng,,,,,,,,,,2526272000
89177340,1636119233014,Căn hộ/Chung cư,Phường Đông Hòa,Thị xã Dĩ An,Bình Dương,"Ấp Tân Lập, Phường Đông Hòa, Thị xã Dĩ An, Bình Dương",Chưa bàn giao,"30,91 triệu/m²",Đông Bắc,Đông,Đang chờ sổ,55 m²,,Chung cư,Nội thất đầy đủ,Căn góc,2 phòng,1 phòng,,,,,,,,,,1700000000
89305292,1636119030812,Căn hộ/Chung cư,Phường An Bình,Thị xã Dĩ An,Bình Dương,"18 Kha Vạn Cân, phường An Bình, thị xã Dĩ An, Bình Dương, Phường An Bình, Thị xã Dĩ An, Bình Dương",Đã bàn giao,"34,67 triệu/m²",Đông Bắc,Đông Bắc,Đã có sổ,75 m²,,Chung cư,Hoàn thiện cơ bản,,2 phòng,2 phòng,,,,,,,,,,2600000000
89302613,1636118181419,Căn hộ/Chung cư,Phường An Bình,Thị xã Dĩ An,Bình Dương,"Số 1, Đường Trần Thị Vững, Phường An Bình, Thị xã Dĩ An, Bình Dương",Đã bàn giao,"34,62 triệu/m²",Đông Nam,Tây,Đã có sổ,65 m²,10,Chung cư,Hoàn thiện cơ bản,,2 phòng,2 phòng,,,,,,,,,,2250000000
89085433,1636117859713,Căn hộ/Chung cư,Phường Lái Thiêu,Thành phố Thuận An,Bình Dương,"Đường Cầu Sắt, Phường Lái Thiêu, Thành phố Thuận An, Bình Dương",Chưa bàn giao,25 triệu/m²,,,Giấy tờ khác,52 m²,,Chung cư,Nội thất đầy đủ,Căn góc,2 phòng,1 phòng,,,,,,,,,,1300000000
89333341,1636117713000,Căn hộ/Chung cư,Phường Bình An,Thị xã Dĩ An,Bình Dương,"Đường Mỹ Phước Tân Vạn, Phường Bình An, Thị xã Dĩ An, Bình Dương",Chưa bàn giao,26 triệu/m²,,,,55 m²,,Chung cư,,,2 phòng,,,,,,,,,,,1430000000
89333290,1636117564000,Căn hộ/Chung cư,Phường Bình Hòa,Thành phố Thuận An,Bình Dương,"Đường Quốc Lộ 13, Phường Bình Hòa, Thành phố Thuận An, Bình Dương",Đã bàn giao,"21,75 triệu/m²",,,Đã có sổ,55 m²,10,Chung cư,Nội thất đầy đủ,,2 phòng,2 phòng,,,,,,,,,,1196000000
89263950,1636117058124,Căn hộ/Chung cư,Phường Thuận Giao,Thành phố Thuận An,Bình Dương,"Đường Thuận Giao 25, phường Thuận Giao, thành phố Thuận An, Bình Dương., Phường Thuận Giao, Thành phố Thuận An, Bình Dương",Chưa bàn giao,20 triệu/m²,,,Đã có sổ,45 m²,,Chung cư,,,2 phòng,1 phòng,,,,,,,,,,900000000
87995804,1636117005113,Căn hộ/Chung cư,Phường Dĩ An,Thị xã Dĩ An,Bình Dương,"Số 30 DT743C, khu phố Thống Nhất, thị xã Dĩ An, tỉnh Bình Dương, Phường Dĩ An, Thị xã Dĩ An, Bình Dương",Chưa bàn giao,"33,33 triệu/m²",,,Đã có sổ,36 m²,,Chung cư,Nội thất cao cấp,,1 phòng,1 phòng,,,,,,,,,,1200000000
89252958,1636116419414,Căn hộ/Chung cư,Phường Lái Thiêu,Thành phố Thuận An,Bình Dương,"Số 11 Nguyễn Văn Tiết, phường Lái Thiêu, thành phố Thuận An, tỉnh Bình Dương., Phường Lái Thiêu, Thành phố Thuận An, Bình Dương",Chưa bàn giao,30 triệu/m²,,,Giấy tờ khác,60 m²,,Chung cư,Hoàn thiện cơ bản,Căn góc,2 phòng,2 phòng,,,,,,,,,,1800000000
89332707,1636116143000,Căn hộ/Chung cư,Phường An Bình,Thị xã Dĩ An,Bình Dương,"Đường Trần Thị Vững, Phường An Bình, Thị xã Dĩ An, Bình Dương",Đã bàn giao,"33,85 triệu/m²",,,Đã có sổ,65 m²,,Chung cư,,,2 phòng,2 phòng,,,,,,,,,,2200000000
88484398,1636115820556,Căn hộ/Chung cư,Phường Đông Hòa,Thị xã Dĩ An,Bình Dương,"Đường Tân Lập, Phường Đông Hòa, Thị xã Dĩ An, Bình Dương",Chưa bàn giao,"22,22 triệu/m²",Đông Bắc,Đông Nam,Đã có sổ,45 m²,10,Chung cư,Hoàn thiện cơ bản,,1 phòng,1 phòng,,,,,,,,,,1000000000
88508795,1633755719000,Căn hộ/Chung cư,Phường Bình Thắng,Thị xã Dĩ An,Bình Dương,"Đường Xa lộ Hà Nội, Phường Bình Thắng, Thị xã Dĩ An, Bình Dương",Đã bàn giao,"22,36 triệu/m²",,,Đã có sổ,55 m²,,Chung cư,Hoàn thiện cơ bản,Căn góc,2 phòng,2 phòng,,,,,,,,,,1230000000
88560974,1635781761095,Căn hộ/Chung cư,Phường Hưng Định,Thành phố Thuận An,Bình Dương,"Đường Đại Lộ Bình Dương, Phường Hưng Định, Thành phố Thuận An, Bình Dương",Đã bàn giao,"29,65 triệu/m²",,,Đang chờ sổ,60 m²,,Chung cư,Nội thất cao cấp,,2 phòng,2 phòng,,,,,,,,,,1779000000
88481900,1636115369334,Căn hộ/Chung cư,Phường Bình Thắng,Thị xã Dĩ An,Bình Dương,"Đường Xa lộ Hà Nội, Phường Bình Thắng, Thị xã Dĩ An, Bình Dương",Đã bàn giao,"21,79 triệu/m²",,,Đã có sổ,56 m²,,Chung cư,,Căn góc,2 phòng,2 phòng,,,,,,,,,,1220000000
88244398,1636115147627,Căn hộ/Chung cư,Phường Tân Đông Hiệp,Thị xã Dĩ An,Bình Dương,"Đường ĐT 743, Phường Tân Đông Hiệp, Thị xã Dĩ An, Bình Dương",Chưa bàn giao,"33,33 triệu/m²",,,,36 m²,,Chung cư,Nội thất cao cấp,,1 phòng,1 phòng,,,,,,,,,,1200000000
88553846,1636115070331,Căn hộ/Chung cư,Phường Dĩ An,Thị xã Dĩ An,Bình Dương,"Đường ĐT 743, Phường Dĩ An, Thị xã Dĩ An, Bình Dương",Chưa bàn giao,"32,73 triệu/m²",,,Đang chờ sổ,55 m²,,Chung cư,,,1 phòng,,,,,,,,,,,1800000000
88475725,1636114626115,Căn hộ/Chung cư,Phường Thuận Giao,Thành phố Thuận An,Bình Dương,"Đường D16, Phường Thuận Giao, Thành phố Thuận An, Bình Dương",Chưa bàn giao,"8,67 triệu/m²",Đông Bắc,Đông Nam,Đang chờ sổ,45 m²,6,Chung cư,Hoàn thiện cơ bản,Căn góc,1 phòng,1 phòng,,,,,,,,,,390000000
88508065,1636114559609,Căn hộ/Chung cư,Phường An Bình,Thị xã Dĩ An,Bình Dương,"18 Kha Vạn Cân, phường An Bình, thị xã Dĩ An, Bình Dương, Phường An Bình, Thị xã Dĩ An, Bình Dương",Đã bàn giao,"27,33 triệu/m²",,,,86 m²,,Chung cư,,,2 phòng,2 phòng,,,,,,,,,,2350000000
88460549,1636114169611,Căn hộ/Chung cư,Phường Bình Thắng,Thị xã Dĩ An,Bình Dương,"Đường Xa lộ Hà Nội, Phường Bình Thắng, Thị xã Dĩ An, Bình Dương",Đã bàn giao,"24,78 triệu/m²",,,Đã có sổ,46 m²,,Chung cư,Nội thất cao cấp,,2 phòng,1 phòng,,,,,,,,,,1140000000
88804037,1636113460629,Căn hộ/Chung cư,Phường Bình Hòa,Thành phố Thuận An,Bình Dương,"Đường Nguyễn Du, Phường Bình Hòa, Thành phố Thuận An, Bình Dương",Chưa bàn giao,"23,08 triệu/m²",Tây,Đông,Giấy tờ khác,68 m²,20,Chung cư,Hoàn thiện cơ bản,,2 phòng,2 phòng,,,,,,,,,,1569532000
89137177,1636113458536,Căn hộ/Chung cư,Phường Thuận Giao,Thành phố Thuận An,Bình Dương,"Đường Thuận Giao 25, Phường Thuận Giao, Thành phố Thuận An, Bình Dương",Chưa bàn giao,"28,57 triệu/m²",,,,42 m²,10,Chung cư,,,1 phòng,,,,,,,,,,,1200000000
88370500,1636112972009,Căn hộ/Chung cư,Phường Bình Thắng,Thị xã Dĩ An,Bình Dương,"Đường Xa lộ Hà Nội, Phường Bình Thắng, Thị xã Dĩ An, Bình Dương",Đã bàn giao,"19,39 triệu/m²",,,Đã có sổ,49 m²,,Chung cư,,,2 phòng,1 phòng,,,,,,,,,,950000000
89331674,1636112836000,Căn hộ/Chung cư,Phường An Bình,Thị xã Dĩ An,Bình Dương,"18 Kha Vạn Cân, phường An Bình, thị xã Dĩ An, Bình Dương, Phường An Bình, Thị xã Dĩ An, Bình Dương",Đã bàn giao,"33,33 triệu/m²",Đông Bắc,Tây Nam,,81 m²,,Chung cư,,,2 phòng,2 phòng,,,,,,,,,,2700000000
89331605,1636112639000,Căn hộ/Chung cư,Phường Thuận Giao,Thành phố Thuận An,Bình Dương,"Đường Thuận Giao 25, phường Thuận Giao, thành phố Thuận An, Bình Dương., Phường Thuận Giao, Thành phố Thuận An, Bình Dương",Chưa bàn giao,15 triệu/m²,,,Đang chờ sổ,60 m²,,Chung cư,Nội thất đầy đủ,,2 phòng,2 phòng,,,,,,,,,,900000000
88920987,1636112056337,Căn hộ/Chung cư,Phường An Bình,Thị xã Dĩ An,Bình Dương,"18 Kha Vạn Cân, phường An Bình, thị xã Dĩ An, Bình Dương, Phường An Bình, Thị xã Dĩ An, Bình Dương",Đã bàn giao,"34,42 triệu/m²",,,Đang chờ sổ,77.42 m²,,Chung cư,Hoàn thiện cơ bản,,2 phòng,2 phòng,,,,,,,,,,2650000000
85811202,1636111771808,Căn hộ/Chung cư,Phường An Bình,Thị xã Dĩ An,Bình Dương,"18 Kha Vạn Cân, phường An Bình, thị xã Dĩ An, Bình Dương, Phường An Bình, Thị xã Dĩ An, Bình Dương",Đã bàn giao,"32,64 triệu/m²",,,Giấy tờ khác,72 m²,,Chung cư,,,2 phòng,2 phòng,,,,,,,,,,2350000000
89330931,1636110893000,Căn hộ/Chung cư,Phường Đông Hòa,Thị xã Dĩ An,Bình Dương,"Đường Tân Lập, Phường Đông Hòa, Thị xã Dĩ An, Bình Dương",Chưa bàn giao,"34,38 triệu/m²",,,Đang chờ sổ,32 m²,,Chung cư,,,1 phòng,1 phòng,,,,,,,,,,1100000000
89301064,1636110318349,Căn hộ/Chung cư,Phường Thuận Giao,Thành phố Thuận An,Bình Dương,"Đường Thuận Giao 25, Phường Thuận Giao, Thành phố Thuận An, Bình Dương",Chưa bàn giao,"27,27 triệu/m²",,,Đang chờ sổ,33 m²,,Chung cư,,,1 phòng,1 phòng,,,,,,,,,,900000000
88326730,1636110114437,Căn hộ/Chung cư,Phường Tân Đông Hiệp,Thị xã Dĩ An,Bình Dương,"45 Tân lập, Phường Tân Hòa, Thị xã Dĩ An, Bình Dương.",Đã bàn giao,"35,71 triệu/m²",Đông Nam,Đông Bắc,Đã có sổ,35 m²,,Chung cư,Nội thất cao cấp,Căn góc,1 phòng,1 phòng,,,,,,,,,,1250000000
89093328,1636109838131,Căn hộ/Chung cư,Phường Dĩ An,Thị xã Dĩ An,Bình Dương,"Số 30 DT743C, khu phố Thống Nhất, thị xã Dĩ An, tỉnh Bình Dương, Phường Dĩ An, Thị xã Dĩ An, Bình Dương",Chưa bàn giao,"33,55 triệu/m²",,,Đang chờ sổ,76 m²,35,Chung cư,Hoàn thiện cơ bản,Căn góc,2 phòng,1 phòng,,,,,,,,,,2550000000
88326480,1636108915104,Căn hộ/Chung cư,Phường Đông Hòa,Thị xã Dĩ An,Bình Dương,"Mặt tiền đường Thống Nhất, phường Đông Hoà, Dĩ An, Bình Dương.",Chưa bàn giao,"34,17 triệu/m²",Đông Bắc,Đông Nam,Đang chờ sổ,36 m²,,Chung cư,Nội thất cao cấp,Căn góc,1 phòng,1 phòng,,,,,,,,,,1230000000
89330095,1636108742000,Căn hộ/Chung cư,Phường An Phú,Thành phố Thuận An,Bình Dương,"Tỉnh lộ 743, Phường An Phú, Thành phố Thuận An, Bình Dương",Đã bàn giao,44 triệu/m²,,,,75 m²,,Chung cư,,,1 phòng,1 phòng,,,,,,,,,,3300000000
89063155,1636108485632,Căn hộ/Chung cư,Phường Bình Thắng,Thị xã Dĩ An,Bình Dương,"Đường Xa lộ Hà Nội, Phường Bình Thắng, Thị xã Dĩ An, Bình Dương",Đã bàn giao,"24,78 triệu/m²",,,Đã có sổ,46 m²,,Chung cư,,,2 phòng,1 phòng,,,,,,,,,,1140000000
89322636,1636108326433,Căn hộ/Chung cư,Phường Thuận Giao,Thành phố Thuận An,Bình Dương,"Đường Thuận Giao 25, phường Thuận Giao, thành phố Thuận An, Bình Dương., Phường Thuận Giao, Thành phố Thuận An, Bình Dương",Chưa bàn giao,"28,13 triệu/m²",Đông Bắc,Đông,Đã có sổ,32.9 m²,29,Căn hộ dịch vụ,Nội thất cao cấp,Căn góc,2 phòng,2 phòng,,,,,,,,,,900000000
87232917,1636108228653,Căn hộ/Chung cư,Phường An Bình,Thị xã Dĩ An,Bình Dương,"18 Kha Vạn Cân, phường An Bình, thị xã Dĩ An, Bình Dương, Phường An Bình, Thị xã Dĩ An, Bình Dương",Đã bàn giao,"34,67 triệu/m²",Đông Bắc,Tây Nam,Đang chờ sổ,75 m²,4,Chung cư,,Căn góc,2 phòng,2 phòng,,,,,,,,,,2600000000
89307432,1636108215532,Căn hộ/Chung cư,Phường Lái Thiêu,Thành phố Thuận An,Bình Dương,"Số 11 Nguyễn Văn Tiết, phường Lái Thiêu, thành phố Thuận An, tỉnh Bình Dương., Phường Lái Thiêu, Thành phố Thuận An, Bình Dương",Chưa bàn giao,30 triệu/m²,Đông,Đông Nam,Đang chờ sổ,60 m²,10,Chung cư,Hoàn thiện cơ bản,Căn góc,2 phòng,2 phòng,,,,,,,,,,1800000000
89329627,1636107851000,Căn hộ/Chung cư,Phường Vĩnh Phú,Thành phố Thuận An,Bình Dương,"B4, Đường Khu dân cư Vĩnh Phú, Phường Vĩnh Phú, Thành phố Thuận An, Bình Dương",Đã bàn giao,"27,98 triệu/m²",,,Đã có sổ,40 m²,1,Chung cư,,,1 phòng,1 phòng,,,,,,,,,,1119000000
88326898,1636107717908,Căn hộ/Chung cư,Phường Dĩ An,Thị xã Dĩ An,Bình Dương,"65 Đường Phạm Hữu Lầu, Phường Dĩ An, Dĩ An, Bình Dương",Chưa bàn giao,"27,91 triệu/m²",Đông Bắc,Đông Nam,Đang chờ sổ,43 m²,,Chung cư,Nội thất cao cấp,Căn góc,2 phòng,1 phòng,,,,,,,,,,1200000000
89233463,1636107437334,Căn hộ/Chung cư,Phường Dĩ An,Thị xã Dĩ An,Bình Dương,"65 Đường Phạm Hữu Lầu, Phường Dĩ An, Dĩ An, Bình Dương, Phường Dĩ An, Thị xã Dĩ An, Bình Dương",Chưa bàn giao,"27,72 triệu/m²",,Đông,Giấy tờ khác,57 m²,,Chung cư,Hoàn thiện cơ bản,,2 phòng,2 phòng,,,,,,,,,,1580000000
87981923,1636107319336,Căn hộ/Chung cư,Phường An Bình,Thị xã Dĩ An,Bình Dương,"Đường Tân Lập, Phường An Bình, Thị xã Dĩ An, Bình Dương",Đã bàn giao,"27,19 triệu/m²",,,Giấy tờ khác,57 m²,,Chung cư,Hoàn thiện cơ bản,,2 phòng,2 phòng,,,,,,,,,,1550000000
88677036,1636107286064,Căn hộ/Chung cư,Phường Bình Thắng,Thị xã Dĩ An,Bình Dương,"Đường Xa lộ Hà Nội, Phường Bình Thắng, Thị xã Dĩ An, Bình Dương",Đã bàn giao,"21,96 triệu/m²",,,Đã có sổ,56 m²,,Chung cư,,Căn góc,2 phòng,2 phòng,,,,,,,,,,1230000000
85634144,1636107269861,Căn hộ/Chung cư,Phường Thuận Giao,Thành phố Thuận An,Bình Dương,"Đường Thuận Giao 25, Phường Thuận Giao, Thành phố Thuận An, Bình Dương",Chưa bàn giao,"28,13 triệu/m²",,,,32 m²,,Chung cư,,,1 phòng,1 phòng,,,,,,,,,,900000000
88678814,1636107029557,Căn hộ/Chung cư,Phường An Bình,Thị xã Dĩ An,Bình Dương,"18 Kha Vạn Cân, phường An Bình, thị xã Dĩ An, Bình Dương, Phường An Bình, Thị xã Dĩ An, Bình Dương",Đã bàn giao,"26,74 triệu/m²",,,,86 m²,,Chung cư,,,2 phòng,2 phòng,,,,,,,,,,2300000000
88961907,1636106240357,Căn hộ/Chung cư,Phường Thuận Giao,Thành phố Thuận An,Bình Dương,"Đường Thuận Giao 25, phường Thuận Giao, thành phố Thuận An, Bình Dương., Phường Thuận Giao, Thành phố Thuận An, Bình Dương",Chưa bàn giao,"15,25 triệu/m²",Đông Nam,Nam,Giấy tờ khác,59 m²,8,Chung cư,Nội thất cao cấp,Căn góc,2 phòng,2 phòng,,,,,,,,,,900000000
89042988,1636106239922,Căn hộ/Chung cư,Phường An Phú,Thành phố Thuận An,Bình Dương,"Đường Lê Hồng Phong, Phường An Phú, Thành phố Thuận An, Bình Dương",Chưa bàn giao,"16,92 triệu/m²",,,Giấy tờ khác,65 m²,,Chung cư,Hoàn thiện cơ bản,,2 phòng,2 phòng,,,,,,,,,,1100000000
89316390,1636106239868,Căn hộ/Chung cư,Phường Tân Đông Hiệp,Thị xã Dĩ An,Bình Dương,"quốc lộ BT 743, Phường Tân Đông Hiệp, Thị Xã Dĩ An, Tỉnh Bình Dương",Đã bàn giao,20 triệu/m²,,,Đã có sổ,65 m²,,Chung cư,Hoàn thiện cơ bản,,2 phòng,2 phòng,,,,,,,,,,1300000000
85012475,1636106092041,Căn hộ/Chung cư,Phường Đông Hòa,Thị xã Dĩ An,Bình Dương,"Đường Tân Lập, Phường Đông Hòa, Thị xã Dĩ An, Bình Dương",Chưa bàn giao,"32,81 triệu/m²",,,,32 m²,,Chung cư,,,1 phòng,1 phòng,,,,,,,,,,1050000000
88234439,1636106086950,Căn hộ/Chung cư,Phường Bình Thắng,Thị xã Dĩ An,Bình Dương,"Đường Xa lộ Hà Nội, Phường Bình Thắng, Thị xã Dĩ An, Bình Dương",Đã bàn giao,"21,09 triệu/m²",,,Đã có sổ,46 m²,,Chung cư,,,2 phòng,1 phòng,,,,,,,,,,970000000
89328688,1636105847000,Căn hộ/Chung cư,Phường Đông Hòa,Thị xã Dĩ An,Bình Dương,"đường 45 Tân Lập, Phường Đônh Hòa, thị xã Dĩ An, Bình Dương",Chưa bàn giao,"27,68 triệu/m²",,,,56 m²,22,Chung cư,,,2 phòng,2 phòng,,,,,,,,,,1550000000
89232512,1636105494175,Căn hộ/Chung cư,Phường Đông Hòa,Thị xã Dĩ An,Bình Dương,"Đường Quốc lộ 1K, Phường Đông Hòa, Thị xã Dĩ An, Bình Dương",Chưa bàn giao,"31,35 triệu/m²",,,Đang chờ sổ,51.33 m²,,Chung cư,,,2 phòng,2 phòng,,,,,,,,,,1599000000
88463956,1636105248739,Căn hộ/Chung cư,Phường Thuận Giao,Thành phố Thuận An,Bình Dương,"Đường Thuận Giao 25, phường Thuận Giao, thành phố Thuận An, Bình Dương., Phường Thuận Giao, Thành phố Thuận An, Bình Dương",Chưa bàn giao,"7,81 triệu/m²",,,Đang chờ sổ,32 m²,,Chung cư,,,1 phòng,1 phòng,,,,,,,,,,250000000
89328356,1636105074000,Căn hộ/Chung cư,Phường Thuận Giao,Thành phố Thuận An,Bình Dương,"Đường Thuận Giao 25, Phường Thuận Giao, Thành phố Thuận An, Bình Dương",Chưa bàn giao,"27,49 triệu/m²",Đông Bắc,Tây Nam,Giấy tờ khác,32 m²,6,Chung cư,Hoàn thiện cơ bản,,1 phòng,1 phòng,,,,,,,,,,879823000
88765368,1636104623448,Căn hộ/Chung cư,Phường Tân Đông Hiệp,Thị xã Dĩ An,Bình Dương,"45 Tân lập, Phường Tân Hòa, Thị xã Dĩ An, Bình Dương., Phường Tân Đông Hiệp, Thị xã Dĩ An, Bình Dương",Đã bàn giao,"33,24 triệu/m²",,Đông Bắc,Đã có sổ,37 m²,,Chung cư,Hoàn thiện cơ bản,,1 phòng,1 phòng,,,,,,,,,,1230000000
89137500,1636104413051,Căn hộ/Chung cư,Phường Thuận Giao,Thành phố Thuận An,Bình Dương,"Đường Thuận Giao 25, Phường Thuận Giao, Thành phố Thuận An, Bình Dương",Đã bàn giao,"33,33 triệu/m²",,,Đã có sổ,45 m²,,Căn hộ dịch vụ,Nội thất cao cấp,,2 phòng,2 phòng,,,,,,,,,,1500000000
89327929,1636104277000,Căn hộ/Chung cư,Phường An Bình,Thị xã Dĩ An,Bình Dương,"Phú Đông Premier, Phường An Bình, Thị xã Dĩ An, Bình Dương",Đã bàn giao,"33,18 triệu/m²",Đông Bắc,,Đang chờ sổ,66 m²,21,Chung cư,,Căn góc,2 phòng,2 phòng,,,,,,,,,,2190000000
89046612,1636104042414,Căn hộ/Chung cư,Phường Thuận Giao,Thành phố Thuận An,Bình Dương,"Đường Thuận Giao 25, phường Thuận Giao, thành phố Thuận An, Bình Dương., Phường Thuận Giao, Thành phố Thuận An, Bình Dương",Chưa bàn giao,"6,82 triệu/m²",Tây,Đông,Giấy tờ khác,33 m²,,Chung cư,,,1 phòng,1 phòng,,,,,,,,,,225000000
88409972,1636103689169,Căn hộ/Chung cư,Phường Bình Thắng,Thị xã Dĩ An,Bình Dương,"Đường Xa lộ Hà Nội, Phường Bình Thắng, Thị xã Dĩ An, Bình Dương",Đã bàn giao,"21,12 triệu/m²",,,Đã có sổ,49 m²,,Chung cư,,,2 phòng,1 phòng,,,,,,,,,,1035000000
89253642,1636103421664,Căn hộ/Chung cư,Phường An Bình,Thị xã Dĩ An,Bình Dương,"18 Kha Vạn Cân, phường An Bình, thị xã Dĩ An, Bình Dương, Phường An Bình, Thị xã Dĩ An, Bình Dương",Đã bàn giao,"31,09 triệu/m²",Tây Nam,Đông Nam,Đang chờ sổ,100 m²,12,Chung cư,Nội thất đầy đủ,Căn góc,3 phòng,2 phòng,,,,,,,,,,3108760000
89327422,1636103291000,Căn hộ/Chung cư,Phường Thuận Giao,Thành phố Thuận An,Bình Dương,"Đường Thuận Giao 25, Phường Thuận Giao, Thành phố Thuận An, Bình Dương",Chưa bàn giao,"26,76 triệu/m²",Tây Bắc,Đông Nam,Đang chờ sổ,33 m²,29,Chung cư,Hoàn thiện cơ bản,,1 phòng,1 phòng,,,,,,,,,,883000000
