id,list_time,type_real_estate,ward,area,region,address,property_status,price_m2,direction,balconydirection,property_legal_document,size,floornumber,apartment_type,furnishing_sell,apartment_feature,rooms,toilets,floors,house_type,living_size,width,length,land_type,property_road_condition,land_feature,property_back_condition,price
89024199,1635902473335,Đất,Xã Bắc Sơn,Huyện Trảng Bom,Đồng Nai,"Đường 767, Xã Bắc Sơn, Huyện Trảng Bom, Đồng Nai",,15 triệu/m2,,,Đã có sổ,300 m2,,,,,,,,,,6 m,50 m,Đất thổ cư,,Mặt tiền,,4500000000.0
89128185,1635902244722,Đất,Xã Bắc Sơn,Huyện Trảng Bom,Đồng Nai,"Đường 767, Xã Bắc Sơn, Huyện Trảng Bom, Đồng Nai",,26 triệu/m2,Đông Bắc,,Đã có sổ,200 m2,,,,,,,,,,5 m,40 m,Đất thổ cư,,Mặt tiền,,5200000000.0
89061768,1635902165512,Đất,Phường Hố Nai,Thành phố Biên Hòa,Đồng Nai,"Lê Đại Hành, Phường Hố Nai, Thành phố Biên Hòa, Đồng Nai",,61 triệu/m2,Đông,,Đã có sổ,100 m2,,,,,,,,,,5 m,20 m,Đất thổ cư,,Mặt tiền,,6100000000.0
88671254,1635902152504,Đất,Xã Bình Sơn,Huyện Long Thành,Đồng Nai,"Đường ĐT 769, Xã Bình Sơn, Huyện Long Thành, Đồng Nai",,"5,7 triệu/m2",,,Đã có sổ,100 m2,,,,,,,,,,5 m,20 m,Đất thổ cư,,Mặt tiền,,570000000.0
88586220,1635902085932,Đất,Xã An Viễn,Huyện Trảng Bom,Đồng Nai,"Đường 22, Xã An Viễn, Huyện Trảng Bom, Đồng Nai",,18 triệu/m2,Đông Nam,,Đã có sổ,100 m2,,,,,,,,,,5 m,20 m,Đất thổ cư,Hẻm xe hơi,Mặt tiền,Nở hậu,1800000000.0
89244827,1635902063000,Đất,Xã Vĩnh Tân,Huyện Vĩnh Cửu,Đồng Nai,"Đường Vĩnh Tân, Xã Vĩnh Tân, Huyện Vĩnh Cửu, Đồng Nai",,"1,55 triệu/m2",,,Đã có sổ,1000 m2,,,,,,,,,,20 m,50 m,Đất nền dự án,Hẻm xe hơi,,Nở hậu,1550000000.0
89193545,1635902028021,Đất,Xã Bình Sơn,Huyện Long Thành,Đồng Nai,"Đường ĐT 769, Xã Bình Sơn, Huyện Long Thành, Đồng Nai",,15 triệu/m2,,,Đã có sổ,120 m2,,,,,,,,,,,,Đất nền dự án,,,,1800000000.0
89172862,1635901995203,Đất,Xã Đông Hoà,Huyện Trảng Bom,Đồng Nai,"nhà Thờ Lộc Hòa, Đường Tây Hòa 2, Xã Đông Hoà, Huyện Trảng Bom, Đồng Nai",,"1,67 triệu/m2",,,Đang chờ sổ,150 m2,,,,,,,,,,7 m,24 m,Đất nền dự án,,,,250000000.0
89244710,1635901906000,Đất,Xã Xuân Tây,Huyện Cẩm Mỹ,Đồng Nai,"Đường Tỉnh Lộ 765, Xã Xuân Tây, Huyện Cẩm Mỹ, Đồng Nai",,"1,83 triệu/m2",,,Đã có sổ,1200 m2,,,,,,,,,,,,Đất thổ cư,Hẻm xe hơi,,,2200000000.0
89244697,1635901887000,Đất,Xã Sông Trầu,Huyện Trảng Bom,Đồng Nai,"Lộc hoà - Sông Trầu, Xã Sông Trầu, Huyện Trảng Bom, Đồng Nai",,"3,21 triệu/m2",,,Đã có sổ,700 m2,,,,,,,,,,20 m,35 m,Đất thổ cư,Hẻm xe hơi,Mặt tiền,,2250000000.0
89244670,1635901846000,Đất,Xã Phước Khánh,Huyện Nhơn Trạch,Đồng Nai,"Đường Liên Cảng, Xã Phước Khánh, Huyện Nhơn Trạch, Đồng Nai",,695.652 đ/m2,,,Đã có sổ,2300 m2,,,,,,,,,,31 m,70 m,Đất nông nghiệp,,Mặt tiền,,1600000000.0
88600892,1635901833420,Đất,Xã Bình Sơn,Huyện Long Thành,Đồng Nai,"Đường ĐT 769, Xã Bình Sơn, Huyện Long Thành, Đồng Nai",,"18,33 triệu/m2",Đông Nam,,Đã có sổ,120 m2,,,,,,,,,,6 m,20 m,Đất nền dự án,,Mặt tiền,,2200000000.0
89007300,1635901833418,Đất,Xã Lộc An,Huyện Long Thành,Đồng Nai,"DT769, Xã Lộc An, Huyện Long Thành, Đồng Nai",,"18,38 triệu/m2",Tây Nam,,Đã có sổ,100 m2,,,,,,,,,,5 m,20 m,Đất thổ cư,,Mặt tiền,,1838000000.0
88860563,1635901659917,Đất,Xã Bắc Sơn,Huyện Trảng Bom,Đồng Nai,"Đường ĐT 767, Xã Bắc Sơn, Huyện Trảng Bom, Đồng Nai",,3 triệu/m2,,,Đã có sổ,100 m2,,,,,,,,,,5 m,20 m,Đất nền dự án,,,,300000000.0
89080944,1635901268327,Đất,Xã Lộc An,Huyện Long Thành,Đồng Nai,"Đường Long Đức, Xã Lộc An, Huyện Long Thành, Đồng Nai",,"18,3 triệu/m2",,,Đã có sổ,100 m2,,,,,,,,,,5 m,20 m,Đất nền dự án,,Mặt tiền,,1830000000.0
89146245,1635901051420,Đất,Xã Trị An,Huyện Vĩnh Cửu,Đồng Nai,"Đường 768, Xã Trị An, Huyện Vĩnh Cửu, Đồng Nai",,700.000 đ/m2,,,Đã có sổ,1000 m2,,,,,,,,,,15 m,70 m,Đất nông nghiệp,Hẻm xe hơi,,,700000000.0
89194864,1635900827527,Đất,Phường Long Bình Tân,Thành phố Biên Hòa,Đồng Nai,"Đường Nguyễn Văn Tỏ, Phường Long Bình Tân, Thành phố Biên Hòa, Đồng Nai",,"31,25 triệu/m2",,,Đã có sổ,80 m2,,,,,,,,,,,,Đất nền dự án,,,,2500000000.0
88895702,1635900560222,Đất,Xã Phú Túc,Huyện Định Quán,Đồng Nai,"20, 763, Xã Phú Túc, Huyện Định Quán, Đồng Nai",,750.000 đ/m2,,,Đã có sổ,2000 m2,,,,,,,,,,35 m,65 m,Đất nông nghiệp,,,,1500000000.0
89243533,1635900509000,Đất,Xã An Phước,Huyện Long Thành,Đồng Nai,"Đường Lê Duẩn, Xã An Phước, Huyện Long Thành, Đồng Nai",,"16,5 triệu/m2",,,Đang chờ sổ,100 m2,,,,,,,,,,5 m,20 m,Đất nền dự án,Hẻm xe hơi,Mặt tiền,Nở hậu,1650000000.0
89225460,1635900491043,Đất,Phường Thống Nhất,Thành phố Biên Hòa,Đồng Nai,"Đường Phạm Văn Thuận, Phường Thống Nhất, Thành phố Biên Hòa, Đồng Nai",,"18,06 triệu/m2",,,Đã có sổ,72 m2,,,,,,,,,,4 m,18 m,Đất thổ cư,Hẻm xe hơi,,,1300000000.0
89193362,1635900305717,Đất,Phường Tân Phong,Thành phố Biên Hòa,Đồng Nai,"Đường Đồng Khởi, Phường Tân Phong, Thành phố Biên Hòa, Đồng Nai",,"17,83 triệu/m2",,,Đã có sổ,69 m2,,,,,,,,,,4 m,15 m,Đất thổ cư,Hẻm xe hơi,Mặt tiền,,1230000000.0
88941307,1635900305429,Đất,Xã Phước Khánh,Huyện Nhơn Trạch,Đồng Nai,"Đường Hùng Vương, Xã Phước Khánh, Huyện Nhơn Trạch, Đồng Nai",,"1,9 triệu/m2",,,Đã có sổ,1000 m2,,,,,,,,,,20 m,50 m,Đất thổ cư,,,,1900000000.0
